propertyType,furnishing,flrNum,facing,totalFlrNum,city,carpetArea,bedrooms,bathrooms,exactPrice
Multistorey Apartment,Unfurnished,0.0,Unknown,1,Lucknow,1336.0,2,2,7000000
Multistorey Apartment,Unfurnished,1.0,Unknown,14,Lucknow,100.0,2,2,7200000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,3,Lucknow,1000.0,3,2,4940000
Builder Floor Apartment,Furnished,1.0,Unknown,4,Lucknow,1000.0,1,1,2700000
Multistorey Apartment,Unknown,2.0,Unknown,4,Lucknow,1150.0,2,2,8500000
Residential House,Furnished,2.0,North,2,Lucknow,1000.0,4,4,25000000
Multistorey Apartment,Semi-Furnished,6.0,Unknown,15,Lucknow,1000.0,2,2,7500000
Residential House,Semi-Furnished,0.0,Unknown,2,Lucknow,1000.0,7,3,7500000
Multistorey Apartment,Semi-Furnished,8.0,Unknown,10,Lucknow,1000.0,2,2,3600000
Multistorey Apartment,Unfurnished,15.0,Unknown,23,Lucknow,1000.0,4,4,11200000
Residential House,Semi-Furnished,0.0,West,2,Lucknow,2600.0,3,3,21500000
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,1,1,1055000
Multistorey Apartment,Semi-Furnished,10.0,Unknown,14,Lucknow,1000.0,3,3,8400000
Residential House,Semi-Furnished,0.0,Unknown,2,Lucknow,1000.0,3,3,6500000
Residential House,Furnished,2.0,Unknown,2,Lucknow,1300.0,4,3,9000000
Residential House,Semi-Furnished,0.0,Unknown,1,Lucknow,1000.0,2,1,1700000
Residential House,Furnished,0.0,Unknown,2,Lucknow,1000.0,10,10,280000000
Residential House,Furnished,0.0,Unknown,2,Lucknow,1000.0,6,7,20000000
Multistorey Apartment,Furnished,5.0,Unknown,11,Lucknow,1000.0,2,2,6000000
Residential House,Furnished,1.0,East,1,Lucknow,1000.0,3,3,4900000
Residential House,Unfurnished,1.0,East,1,Lucknow,1600.0,3,2,9000000
Multistorey Apartment,Furnished,5.0,Unknown,5,Lucknow,1400.0,3,2,7500000
Villa,Unfurnished,2.0,Unknown,2,Lucknow,1000.0,4,4,5000000
Residential House,Furnished,0.0,North - West,1,Lucknow,1100.0,3,2,4600000
Residential House,Semi-Furnished,2.0,Unknown,3,Lucknow,1000.0,3,6,12500000
Residential House,Furnished,0.0,Unknown,1,Lucknow,1000.0,3,2,8000000
Residential House,Semi-Furnished,0.0,East,3,Lucknow,1450.0,5,3,9500000
Villa,Semi-Furnished,2.0,South,1,Lucknow,3200.0,4,3,35000000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,1000.0,4,3,5200000
Residential House,Furnished,0.0,Unknown,1,Lucknow,1000.0,2,2,5200000
Villa,Semi-Furnished,2.0,Unknown,1,Lucknow,1650.0,3,3,11700000
Residential House,Unknown,2.0,East,1,Lucknow,1000.0,4,4,13000000
Residential House,Unfurnished,2.0,Unknown,1,Lucknow,1000.0,5,2,3900000
Residential House,Semi-Furnished,0.0,Unknown,3,Lucknow,1000.0,5,3,7000000
Residential House,Furnished,2.0,Unknown,2,Lucknow,480.0,4,2,5000000
Multistorey Apartment,Unknown,2.0,Unknown,4,Lucknow,1000.0,3,2,9000000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,1000.0,3,3,5500000
Multistorey Apartment,Unfurnished,6.0,East,11,Lucknow,1000.0,2,2,7100000
Residential House,Semi-Furnished,2.0,Unknown,2,Lucknow,500.0,2,2,2500000
Residential House,Unfurnished,2.0,Unknown,2,Lucknow,1750.0,5,2,12000000
Residential House,Semi-Furnished,2.0,Unknown,2,Lucknow,3200.0,5,4,32500000
Residential House,Unfurnished,0.0,Unknown,3,Lucknow,1000.0,2,1,4000000
Multistorey Apartment,Furnished,1.0,Unknown,3,Lucknow,1000.0,2,2,4500000
Multistorey Apartment,Semi-Furnished,3.0,West,4,Lucknow,1000.0,1,1,2000000
Residential House,Semi-Furnished,3.0,Unknown,3,Lucknow,1000.0,4,4,5500000
Residential House,Semi-Furnished,0.0,Unknown,1,Lucknow,1000.0,3,3,2600000
Residential House,Unfurnished,1.0,Unknown,1,Dehradun,740.0,2,2,4200000
Residential House,Furnished,2.0,North,1,Lucknow,1000.0,3,3,4500000
Residential House,Semi-Furnished,2.0,East,2,Lucknow,1100.0,3,3,6000000
Multistorey Apartment,Semi-Furnished,1.0,North - East,3,Dehradun,1000.0,2,1,2500000
Residential House,Unfurnished,1.0,Unknown,1,Dehradun,1000.0,3,2,5000000
Multistorey Apartment,Unfurnished,17.0,East,24,Lucknow,570.0,1,2,2200000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,7,Lucknow,600.0,1,1,2700000
Residential House,Unfurnished,2.0,East,2,Dehradun,1800.0,3,4,6300000
Residential House,Unfurnished,1.0,East,1,Dehradun,1000.0,2,2,2825000
Residential House,Furnished,1.0,East,1,Dehradun,1258.0,2,2,6800000
Residential House,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,1,1,2900000
Builder Floor Apartment,Semi-Furnished,1.0,West,2,Dehradun,750.0,2,2,2700000
Villa,Unfurnished,2.0,East,2,Dehradun,2150.0,4,3,9700000
Residential House,Unfurnished,1.0,East,2,Dehradun,1200.0,3,2,7500000
Residential House,Semi-Furnished,0.0,Unknown,2,Dehradun,1000.0,4,4,18000000
Villa,Semi-Furnished,2.0,Unknown,3,Dehradun,1000.0,4,5,16000000
Residential House,Unfurnished,0.0,South - East,1,Dehradun,2450.0,3,3,16000000
Residential House,Unfurnished,0.0,Unknown,2,Dehradun,1000.0,2,2,1200000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,4,Dehradun,1850.0,3,3,7000000
Residential House,Unfurnished,2.0,Unknown,2,Dehradun,450.0,2,2,2250000
Multistorey Apartment,Unfurnished,0.0,Unknown,4,Dehradun,1000.0,2,2,3000000
Residential House,Unfurnished,2.0,Unknown,2,Dehradun,1000.0,3,2,9000000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,4,Dehradun,1500.0,3,3,6500000
Villa,Unfurnished,2.0,West,2,Dehradun,1000.0,5,4,26500000
Villa,Unfurnished,2.0,East,2,Dehradun,2200.0,3,5,7500000
Villa,Semi-Furnished,2.0,North - West,2,Dehradun,2050.0,4,5,16900000
Residential House,Semi-Furnished,2.0,North,3,Dehradun,3500.0,5,4,17500000
Multistorey Apartment,Semi-Furnished,2.0,North - East,4,Dehradun,400.0,1,1,3200000
Builder Floor Apartment,Unfurnished,1.0,Unknown,3,Dehradun,1000.0,2,2,6500000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,3,Dehradun,1000.0,2,2,4000000
Builder Floor Apartment,Unfurnished,3.0,Unknown,4,Dehradun,1000.0,2,2,4200000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,4,Dehradun,1000.0,1,1,1900000
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,2,1,3200000
Builder Floor Apartment,Semi-Furnished,1.0,Unknown,4,Dehradun,8001.0,2,2,3600000
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,2,1,5500000
Residential House,Semi-Furnished,2.0,Unknown,1,Dehradun,330.0,5,4,17500000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,3,Dehradun,1000.0,2,2,3500000
Builder Floor Apartment,Furnished,0.0,Unknown,3,Dehradun,1000.0,2,3,3200000
Builder Floor Apartment,Semi-Furnished,0.0,East,3,Dehradun,1000.0,2,2,3300000
Residential House,Semi-Furnished,0.0,East,1,Dehradun,1000.0,4,4,6000000
Multistorey Apartment,Semi-Furnished,1.0,North - East,2,Dehradun,1400.0,3,3,9500000
Builder Floor Apartment,Semi-Furnished,2.0,East,4,Dehradun,1000.0,3,2,6250000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,4,Dehradun,1000.0,2,2,4000000
Multistorey Apartment,Semi-Furnished,2.0,East,7,Dehradun,1150.0,3,3,8500000
Villa,Unfurnished,2.0,North - West,2,Dehradun,100.0,3,2,7900000
Residential House,Furnished,1.0,Unknown,1,Dehradun,1200.0,2,1,3800000
Multistorey Apartment,Semi-Furnished,4.0,North - East,6,Dehradun,1000.0,3,2,6000000
Multistorey Apartment,Semi-Furnished,8.0,Unknown,4,Dehradun,1000.0,2,2,6400000
Residential House,Semi-Furnished,2.0,Unknown,1,Dehradun,117.0,2,3,5000000
Multistorey Apartment,Unfurnished,0.0,East,5,Dehradun,1000.0,3,2,6500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,7,Dehradun,1000.0,4,4,12000000
Residential House,Semi-Furnished,2.0,South,1,Dehradun,900.0,2,3,4000000
Residential House,Unfurnished,0.0,South,2,Dehradun,1000.0,3,2,4700000
Builder Floor Apartment,Semi-Furnished,1.0,North - West,3,Dehradun,1800.0,3,3,7600000
Multistorey Apartment,Unfurnished,1.0,East,10,Dehradun,1000.0,2,2,4700000
Residential House,Unfurnished,1.0,East,2,Dehradun,800.0,3,2,4200000
Residential House,Furnished,0.0,Unknown,1,Dehradun,1000.0,3,3,8000000
Residential House,Unfurnished,2.0,Unknown,1,Dehradun,1300.0,3,2,6000000
Multistorey Apartment,Unfurnished,3.0,East,6,Dehradun,1000.0,4,4,12000000
Residential House,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,2,2,4000000
Residential House,Unfurnished,2.0,Unknown,1,Dehradun,1000.0,3,1,2800000
Builder Floor Apartment,Furnished,3.0,Unknown,4,Dehradun,1000.0,1,1,3000000
Villa,Furnished,2.0,Unknown,2,Dehradun,1000.0,4,3,5400000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,6,Dehradun,2200.0,4,4,12500000
Builder Floor Apartment,Semi-Furnished,1.0,Unknown,3,Dehradun,1000.0,2,2,6500000
Residential House,Semi-Furnished,2.0,Unknown,2,Dehradun,810.0,2,3,4000000
Residential House,Unfurnished,2.0,Unknown,2,Dehradun,1000.0,2,3,3550000
Builder Floor Apartment,Unfurnished,1.0,Unknown,4,Dehradun,1000.0,2,2,10500000
Residential House,Unknown,2.0,Unknown,4,Dehradun,1000.0,4,2,38000000
Residential House,Furnished,2.0,Unknown,2,Dehradun,1000.0,4,4,8000000
Residential House,Semi-Furnished,0.0,Unknown,3,Dehradun,1000.0,6,6,25000000
Residential House,Furnished,0.0,Unknown,2,Dehradun,1000.0,3,4,9000000
Residential House,Furnished,0.0,Unknown,4,Dehradun,1000.0,5,4,6500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,5,Dehradun,1000.0,3,3,6500000
Builder Floor Apartment,Semi-Furnished,1.0,Unknown,2,Dehradun,1000.0,2,2,5500000
Villa,Furnished,2.0,North - East,3,Dehradun,5000.0,10,8,25000000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,5,Dehradun,1000.0,3,3,6200000
Residential House,Unfurnished,1.0,North,1,Dehradun,1650.0,3,2,8800000
Villa,Semi-Furnished,2.0,Unknown,1,Dehradun,1000.0,2,2,10500000
Residential House,Unfurnished,1.0,South - East,2,Dehradun,500.0,6,5,27000000
Residential House,Unfurnished,1.0,East,1,Dehradun,120.0,2,2,13000000
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,2,2,9800000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,2,Dehradun,1600.0,4,4,15000000
Residential House,Furnished,2.0,Unknown,1,Dehradun,1000.0,2,2,4500000
Multistorey Apartment,Furnished,8.0,North - East,8,Dehradun,1280.0,2,2,5800000
Multistorey Apartment,Unknown,2.0,Unknown,4,Dehradun,1000.0,2,2,7000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,3,Dehradun,1000.0,3,3,8000000
Multistorey Apartment,Unfurnished,0.0,Unknown,5,Dehradun,1000.0,3,2,7000000
Villa,Unfurnished,2.0,Unknown,2,Dehradun,1000.0,5,5,25000000
Residential House,Semi-Furnished,2.0,Unknown,1,Dehradun,1000.0,3,2,11500000
Builder Floor Apartment,Furnished,1.0,Unknown,3,Dehradun,1000.0,3,3,11000000
Penthouse,Furnished,6.0,South - East,7,Dehradun,3818.0,4,5,30000000
Multistorey Apartment,Furnished,1.0,Unknown,16,Dehradun,1515.0,2,2,9500000
Multistorey Apartment,Furnished,2.0,East,7,Dehradun,608.0,1,1,3190000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,7,Dehradun,1000.0,2,2,5000000
Residential House,Furnished,0.0,Unknown,2,Dehradun,1000.0,2,2,9000000
Villa,Semi-Furnished,2.0,South,3,Dehradun,3000.0,4,5,13500000
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,2,1,4800000
Residential House,Semi-Furnished,0.0,North,3,Lucknow,1000.0,4,4,21000000
Multistorey Apartment,Furnished,8.0,Unknown,10,Lucknow,1000.0,2,2,6500000
Residential House,Furnished,1.0,East,1,Lucknow,850.0,2,2,5600000
Residential House,Furnished,2.0,Unknown,1,Lucknow,1351.0,3,3,6200000
Residential House,Semi-Furnished,2.0,Unknown,3,Lucknow,1000.0,7,5,14500000
Multistorey Apartment,Semi-Furnished,19.0,Unknown,22,Lucknow,1000.0,3,3,11500000
Multistorey Apartment,Unfurnished,6.0,Unknown,11,Lucknow,1000.0,3,3,7200000
Multistorey Apartment,Unfurnished,4.0,Unknown,4,Lucknow,60.0,2,2,3100000
Multistorey Apartment,Unfurnished,12.0,Unknown,15,Lucknow,1000.0,3,3,7500000
Multistorey Apartment,Unfurnished,3.0,North,7,Lucknow,1000.0,2,2,4500000
Multistorey Apartment,Furnished,3.0,North - East,7,Lucknow,1450.0,3,3,8000000
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,2,2,5800000
Multistorey Apartment,Semi-Furnished,8.0,Unknown,4,Lucknow,1000.0,2,2,3600000
Residential House,Semi-Furnished,1.0,Unknown,1,Lucknow,1200.0,2,2,22500000
Residential House,Unfurnished,1.0,East,2,Lucknow,1200.0,3,3,7000000
Multistorey Apartment,Unfurnished,2.0,East,3,Lucknow,510.0,1,1,2200000
Residential House,Unfurnished,2.0,South -West,2,Lucknow,1000.0,3,2,3800000
Residential House,Unfurnished,2.0,Unknown,1,Lucknow,1100.0,2,2,6500000
Multistorey Apartment,Furnished,1.0,Unknown,11,Lucknow,1000.0,2,2,6600000
Residential House,Furnished,1.0,Unknown,1,Lucknow,1000.0,6,5,22500000
Multistorey Apartment,Semi-Furnished,11.0,Unknown,13,Lucknow,1000.0,2,2,4240000
Builder Floor Apartment,Unfurnished,3.0,North - West,3,Lucknow,1250.0,3,2,7000000
Multistorey Apartment,Unfurnished,2.0,Unknown,3,Lucknow,516.0,1,1,2300000
Multistorey Apartment,Semi-Furnished,0.0,East,4,Lucknow,450.0,1,1,2250000
Residential House,Semi-Furnished,2.0,East,1,Lucknow,1100.0,3,1,4500000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,1200.0,3,2,3000000
Multistorey Apartment,Furnished,2.0,Unknown,8,Lucknow,1000.0,3,2,8000000
Residential House,Furnished,1.0,East,3,Lucknow,1000.0,5,5,25000000
Villa,Unfurnished,2.0,Unknown,2,Lucknow,1000.0,3,3,4900000
Residential House,Furnished,2.0,East,3,Lucknow,900.0,3,3,5600000
Builder Floor Apartment,Semi-Furnished,3.0,Unknown,3,Lucknow,1000.0,1,1,1600000
Residential House,Furnished,2.0,South -West,2,Lucknow,1530.0,5,4,5400000
Residential House,Furnished,0.0,Unknown,1,Lucknow,1000.0,3,3,48000000
Multistorey Apartment,Semi-Furnished,1.0,North - East,6,Lucknow,1250.0,2,2,8500000
Residential House,Unfurnished,1.0,East,2,Lucknow,830.0,3,3,4600000
Multistorey Apartment,Unfurnished,19.0,Unknown,22,Lucknow,1000.0,3,3,10000000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Lucknow,1000.0,2,2,4300000
Multistorey Apartment,Semi-Furnished,4.0,North - East,6,Lucknow,1000.0,3,3,16000000
Residential House,Unfurnished,1.0,West,1,Lucknow,800.0,4,3,7200000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,14,Lucknow,1000.0,3,2,6150000
Villa,Semi-Furnished,2.0,East,3,Lucknow,1000.0,4,3,6100000
Villa,Unfurnished,2.0,Unknown,3,Lucknow,2152.0,3,6,26000000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,6,Lucknow,1000.0,3,3,7000000
Residential House,Unfurnished,0.0,Unknown,2,Lucknow,1000.0,3,3,5500000
Residential House,Unfurnished,1.0,North,3,Lucknow,580.0,3,3,6200000
Residential House,Furnished,0.0,North - West,1,Lucknow,1000.0,2,2,4500000
Villa,Unfurnished,2.0,West,2,Lucknow,1000.0,4,4,4500000
Residential House,Unknown,2.0,Unknown,4,Lucknow,1000.0,3,2,35000000
Multistorey Apartment,Unfurnished,4.0,Unknown,17,Lucknow,1000.0,3,3,7900000
Multistorey Apartment,Unfurnished,8.0,Unknown,8,Lucknow,587.0,2,2,3500000
Residential House,Furnished,1.0,East,2,Lucknow,1000.0,2,2,2950000
Multistorey Apartment,Unknown,2.0,Unknown,4,Lucknow,1000.0,2,2,7000000
Residential House,Unfurnished,0.0,West,1,Lucknow,400.0,1,1,1420000
Multistorey Apartment,Unfurnished,2.0,Unknown,3,Lucknow,350.0,1,1,1850000
Residential House,Semi-Furnished,2.0,West,2,Lucknow,1000.0,2,2,4600000
Residential House,Furnished,2.0,North - West,3,Lucknow,3200.0,8,5,9200000
Residential House,Unfurnished,2.0,Unknown,2,Lucknow,1200.0,2,2,2800000
Villa,Unfurnished,2.0,North - West,2,Lucknow,1600.0,3,2,6000000
Residential House,Unfurnished,1.0,Unknown,2,Lucknow,1000.0,4,2,5000000
Residential House,Semi-Furnished,2.0,West,1,Lucknow,500.0,2,1,1750000
Residential House,Semi-Furnished,2.0,Unknown,1,Lucknow,1100.0,2,3,4500000
Residential House,Furnished,3.0,North - East,3,Lucknow,1000.0,3,2,6500000
Multistorey Apartment,Unknown,2.0,Unknown,4,Lucknow,1000.0,2,2,5800000
Residential House,Semi-Furnished,2.0,Unknown,1,Lucknow,900.0,3,2,4600000
Residential House,Furnished,2.0,Unknown,1,Lucknow,450.0,1,1,3500000
Multistorey Apartment,Unfurnished,16.0,Unknown,17,Lucknow,1000.0,3,4,8000000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,400.0,2,1,1700000
Multistorey Apartment,Furnished,7.0,East,13,Lucknow,850.0,2,2,5000000
Multistorey Apartment,Semi-Furnished,12.0,Unknown,12,Lucknow,1000.0,2,2,5900000
Multistorey Apartment,Unknown,2.0,Unknown,4,Lucknow,1000.0,3,2,6000000
Multistorey Apartment,Unfurnished,3.0,East,19,Lucknow,1065.0,2,2,7500000
Villa,Unfurnished,2.0,East,2,Lucknow,3000.0,4,3,15000000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,4,Lucknow,200.0,3,3,5500000
Residential House,Unfurnished,1.0,East,1,Lucknow,1025.0,2,2,5000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Lucknow,1000.0,1,1,2000000
Residential House,Unfurnished,1.0,North - West,1,Lucknow,1250.0,2,3,6200000
Residential House,Unfurnished,2.0,West,2,Lucknow,900.0,2,1,5500000
Villa,Unfurnished,2.0,Unknown,3,Lucknow,1000.0,6,6,14000000
Multistorey Apartment,Semi-Furnished,1.0,North - East,4,Lucknow,1000.0,3,2,7000000
Residential House,Unfurnished,0.0,East,3,Lucknow,680.0,6,3,5500000
Residential House,Semi-Furnished,0.0,Unknown,2,Lucknow,1000.0,2,2,5000000
Residential House,Unfurnished,2.0,East,3,Lucknow,1000.0,2,5,6700000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,14,Lucknow,1025.0,3,3,15000000
Residential House,Furnished,2.0,Unknown,1,Lucknow,900.0,2,2,4500000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,750.0,2,2,3600000
Multistorey Apartment,Semi-Furnished,17.0,North,24,Lucknow,1000.0,3,2,9500000
Villa,Furnished,2.0,Unknown,1,Lucknow,1200.0,2,2,6200000
Residential House,Unfurnished,2.0,Unknown,3,Lucknow,1700.0,5,3,8500000
Multistorey Apartment,Furnished,0.0,South -West,1,Lucknow,600.0,2,2,2800000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Lucknow,1000.0,3,3,11000000
Residential House,Semi-Furnished,2.0,Unknown,2,Lucknow,630.0,2,1,4500000
Residential House,Furnished,2.0,North - West,2,Dehradun,1350.0,3,3,5600000
Villa,Furnished,2.0,Unknown,1,Dehradun,750.0,7,4,36000000
Residential House,Unfurnished,1.0,East,1,Dehradun,2100.0,4,2,12000000
Residential House,Unfurnished,1.0,Unknown,2,Dehradun,1000.0,3,2,5000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,2,Dehradun,1000.0,5,5,15000000
Residential House,Unfurnished,2.0,East,1,Dehradun,450.0,3,3,50000000
Residential House,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,2,1,2350000
Multistorey Apartment,Unfurnished,2.0,Unknown,6,Dehradun,1000.0,3,3,8000000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,5,Dehradun,600.0,1,1,4000000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Dehradun,1000.0,3,3,8500000
Multistorey Apartment,Semi-Furnished,2.0,East,2,Dehradun,1550.0,3,3,8500000
Multistorey Apartment,Semi-Furnished,3.0,East,6,Dehradun,1350.0,3,3,10000000
Villa,Semi-Furnished,2.0,East,1,Dehradun,12.0,3,2,12500000
Builder Floor Apartment,Semi-Furnished,1.0,Unknown,3,Dehradun,1220.0,3,3,6300000
Residential House,Unfurnished,2.0,Unknown,2,Dehradun,2000.0,3,2,7900000
Villa,Unfurnished,2.0,Unknown,3,Dehradun,1000.0,6,3,5600000
Residential House,Unfurnished,1.0,Unknown,2,Dehradun,1000.0,4,4,8000000
Residential House,Semi-Furnished,2.0,East,1,Dehradun,960.0,3,2,3200000
Multistorey Apartment,Semi-Furnished,4.0,East,4,Dehradun,1000.0,2,2,4800000
Builder Floor Apartment,Furnished,1.0,South,2,Dehradun,1250.0,2,2,5000000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,3,Dehradun,5040.0,3,3,80000000
Residential House,Unfurnished,1.0,East,3,Dehradun,2400.0,4,3,12500000
Multistorey Apartment,Semi-Furnished,3.0,East,6,Dehradun,1000.0,2,2,5200000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,4,Dehradun,1000.0,3,2,6800000
Villa,Unfurnished,2.0,West,2,Dehradun,1350.0,3,2,5700000
Multistorey Apartment,Furnished,4.0,Unknown,6,Dehradun,1375.0,2,2,7100000
Residential House,Unknown,2.0,Unknown,4,Dehradun,1000.0,4,2,12500000
Residential House,Unfurnished,2.0,Unknown,1,Dehradun,1000.0,2,1,4200000
Residential House,Semi-Furnished,2.0,North - East,2,Dehradun,2200.0,5,3,9900000
Villa,Semi-Furnished,2.0,South - East,2,Dehradun,1000.0,3,3,18000000
Residential House,Unfurnished,0.0,Unknown,2,Dehradun,1000.0,4,4,55600000
Builder Floor Apartment,Semi-Furnished,2.0,South -West,4,Dehradun,950.0,2,2,4900000
Residential House,Unfurnished,2.0,East,2,Dehradun,1000.0,5,6,15000000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,5,Dehradun,1000.0,5,4,20000000
Builder Floor Apartment,Semi-Furnished,0.0,Unknown,3,Dehradun,1000.0,3,3,7200000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,6,Dehradun,1000.0,2,2,5900000
Multistorey Apartment,Unfurnished,3.0,North - East,7,Dehradun,1972.0,3,3,9800000
Residential House,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,2,2,4200000
Residential House,Semi-Furnished,2.0,Unknown,1,Dehradun,700.0,2,2,4300000
Multistorey Apartment,Furnished,3.0,Unknown,3,Dehradun,1250.0,2,2,5900000
Builder Floor Apartment,Semi-Furnished,1.0,South -West,3,Dehradun,1000.0,2,2,4300000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Dehradun,1000.0,3,2,5600000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,3,Dehradun,1100.0,2,2,4500000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,6,Dehradun,1000.0,4,4,9000000
Residential House,Unfurnished,0.0,East,1,Dehradun,1000.0,1,1,2900000
Villa,Furnished,2.0,East,2,Dehradun,3700.0,4,4,50000000
Multistorey Apartment,Unfurnished,1.0,East,3,Dehradun,970.0,3,3,7500000
Residential House,Semi-Furnished,1.0,Unknown,1,Dehradun,1000.0,3,2,4800000
Multistorey Apartment,Unfurnished,1.0,Unknown,13,Dehradun,1000.0,3,2,5800000
Residential House,Unfurnished,1.0,Unknown,2,Dehradun,1600.0,3,3,6200000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,7,Dehradun,1800.0,3,3,7499999
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,2,2,3800000
Residential House,Unfurnished,0.0,East,1,Dehradun,4000.0,7,7,50000000
Multistorey Apartment,Semi-Furnished,1.0,West,3,Dehradun,1200.0,3,3,11500000
Residential House,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,2,1,4800000
Residential House,Unfurnished,0.0,Unknown,2,Dehradun,1000.0,3,2,9000000
Residential House,Semi-Furnished,0.0,Unknown,2,Dehradun,1000.0,3,4,13500000
Builder Floor Apartment,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,2,2,3500000
Residential House,Unfurnished,1.0,East,1,Dehradun,1000.0,3,3,13000000
